"Date","Hour","Route ID","Direction","Stop ID","Stop Sequence","Boardings","Alightings","Trips"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403495","9","0","4","2"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403497","10","5","6","2"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403993","11","2","5","2"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403994","12","0","10","2"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403995","13","1","11","2"
"2025-03-16","2025-03-16 10:00:00 AM","M66","E","403996","14","1","9","2"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403488","2","3","0","2"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403489","3","5","0","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403491","4","40","3","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403492","6","5","1","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403494","7","3","6","1"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","404994","8","1","4","2"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403495","9","2","5","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403497","10","2","8","2"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403993","11","1","16","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403994","12","1","9","2"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403995","13","2","14","3"
"2025-03-16","2025-03-16 04:00:00 PM","M66","E","403996","14","2","11","2"
"2025-03-16","2025-03-16 01:00:00 AM","M66","E","403491","4","3","1","1"
"2025-03-16","2025-03-16 01:00:00 AM","M66","E","404994","8","0","1","1"
"2025-03-16","2025-03-16 01:00:00 AM","M66","E","403497","10","1","3","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403487","1","2","1","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403488","2","8","0","2"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403489","3","1","0","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403491","4","7","8","2"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403492","6","5","0","2"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403494","7","3","1","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","404994","8","1","0","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403495","9","0","1","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403497","10","1","0","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403993","11","0","3","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403994","12","0","2","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403995","13","0","2","1"
"2025-03-16","2025-03-16 08:00:00 AM","M66","E","403996","14","0","2","1"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403487","1","5","0","1"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403488","2","4","0","1"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403489","3","4","0","2"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403491","4","30","1","3"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403492","6","30","0","3"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403494","7","0","11","3"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","404994","8","2","5","3"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403495","9","1","8","2"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403497","10","8","2","2"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403993","11","0","15","2"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403994","12","0","1","1"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403995","13","1","19","2"
"2025-03-16","2025-03-16 11:00:00 AM","M66","E","403996","14","0","9","2"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403487","1","2","0","2"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403488","2","13","0","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403489","3","3","0","2"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403491","4","25","3","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403492","6","10","0","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403494","7","4","4","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","404994","8","2","7","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403495","9","0","2","1"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403497","10","5","7","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403993","11","2","9","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403994","12","3","6","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403995","13","2","10","3"
"2025-03-16","2025-03-16 03:00:00 PM","M66","E","403996","14","0","22","4"
"2025-03-16","2025-03-16 09:00:00 PM","M66","E","403497","10","0","1","1"
"2025-03-16","2025-03-16 09:00:00 PM","M66","E","403993","11","1","3","1"
"2025-03-16","2025-03-16 09:00:00 PM","M66","E","403994","12","1","2","1"
"2025-03-16","2025-03-16 09:00:00 PM","M66","E","403995","13","1","4","1"
"2025-03-16","2025-03-16 09:00:00 PM","M66","E","403996","14","0","5","1"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403487","1","4","0","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403488","2","8","0","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403489","3","3","0","1"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403491","4","15","2","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403492","6","1","2","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","404994","8","2","5","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403495","9","0","2","1"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403497","10","3","2","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403993","11","1","4","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403994","12","0","2","1"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403995","13","0","12","2"
"2025-03-16","2025-03-16 09:00:00 AM","M66","E","403996","14","0","2","1"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403487","1","2","1","2"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403488","2","7","0","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403489","3","1","0","1"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403491","4","39","2","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403492","6","15","0","2"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","404994","8","0","7","2"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403495","9","7","0","2"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403497","10","4","9","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403993","11","3","5","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403994","12","1","18","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403995","13","2","9","3"
"2025-03-16","2025-03-16 05:00:00 PM","M66","E","403996","14","2","11","3"
"2025-03-16","2025-03-16 12:00:00 AM","M66","E","403487","1","1","0","1"
"2025-03-16","2025-03-16 12:00:00 AM","M66","E","403492","6","2","0","1"
"2025-03-16","2025-03-16 12:00:00 AM","M66","E","403495","9","1","1","1"
"2025-03-16","2025-03-16 12:00:00 AM","M66","E","403994","12","0","1","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403487","1","6","0","2"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403488","2","8","0","2"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403489","3","16","0","2"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403491","4","21","4","2"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403492","6","4","0","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","404994","8","1","7","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403495","9","0","2","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403497","10","4","4","2"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403993","11","0","2","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403995","13","1","14","1"
"2025-03-16","2025-03-16 12:00:00 PM","M66","E","403996","14","2","7","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403489","3","4","0","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403491","4","6","0","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403492","6","4","0","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403497","10","4","0","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403994","12","0","2","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403995","13","1","1","1"
"2025-03-16","2025-03-16 10:00:00 PM","M66","E","403996","14","0","4","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403487","1","0","1","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403488","2","1","0","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403489","3","1","0","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403491","4","2","0","2"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403492","6","1","0","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403494","7","1","0","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","404994","8","1","0","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403495","9","1","1","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403497","10","1","7","3"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403993","11","0","2","1"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403994","12","1","5","2"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403995","13","2","5","2"
"2025-03-16","2025-03-16 11:00:00 PM","M66","E","403996","14","0","4","2"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403487","1","2","0","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403488","2","1","0","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403489","3","2","0","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403491","4","2","1","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403492","6","2","0","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403494","7","0","1","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403497","10","4","1","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403993","11","0","2","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403994","12","1","2","1"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403995","13","0","2","2"
"2025-03-16","2025-03-16 07:00:00 AM","M66","E","403996","14","0","12","2"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403487","1","2","0","1"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403488","2","5","0","1"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403489","3","1","0","1"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403491","4","8","4","2"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403492","6","1","0","1"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403497","10","10","0","2"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403994","12","0","1","1"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403995","13","0","7","2"
"2025-03-17","2025-03-17 05:00:00 AM","M66","E","403996","14","0","14","2"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403487","1","10","0","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403488","2","24","0","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403489","3","13","0","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403491","4","56","14","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403492","6","13","8","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403494","7","1","12","2"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","404994","8","0","3","1"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403495","9","1","7","2"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403497","10","29","49","4"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403993","11","3","3","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403994","12","1","13","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403995","13","1","13","3"
"2025-03-17","2025-03-17 09:00:00 AM","M66","E","403996","14","2","23","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403487","1","4","0","2"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403488","2","2","0","2"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403489","3","9","0","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403491","4","22","0","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403492","6","4","3","2"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403494","7","1","0","1"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","404994","8","1","1","1"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403495","9","0","2","1"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403497","10","8","8","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403993","11","1","3","2"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403994","12","1","5","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403995","13","1","18","3"
"2025-03-17","2025-03-17 10:00:00 PM","M66","E","403996","14","0","11","2"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403487","1","1","0","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403489","3","1","0","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403491","4","2","0","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403492","6","1","0","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","404994","8","0","1","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403497","10","1","1","1"
"2025-03-17","2025-03-17 12:00:00 AM","M66","E","403993","11","1","2","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403487","1","3","0","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403488","2","4","0","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403489","3","5","0","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403491","4","9","2","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403492","6","5","0","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403494","7","3","9","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","404994","8","0","3","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403994","12","0","2","1"
"2025-03-17","2025-03-17 01:00:00 PM","M66","E","403995","13","2","11","1"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403487","1","6","0","2"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403488","2","27","1","6"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403489","3","18","0","6"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403491","4","69","7","7"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403492","6","38","2","6"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403494","7","3","25","4"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","404994","8","0","18","6"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403495","9","2","9","4"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403497","10","21","41","7"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403993","11","2","16","6"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403994","12","1","24","7"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403995","13","3","31","8"
"2025-03-17","2025-03-17 06:00:00 PM","M66","E","403996","14","1","23","6"
"2025-03-17","2025-03-17 11:00:00 AM","M66","E","403489","3","3","0","1"
"2025-03-17","2025-03-17 11:00:00 AM","M66","E","403491","4","1","0","1"
"2025-03-17","2025-03-17 11:00:00 AM","M66","E","403492","6","2","2","1"
"2025-03-17","2025-03-17 11:00:00 AM","M66","E","403995","13","0","4","1"
"2025-03-17","2025-03-17 11:00:00 AM","M66","E","403996","14","0","2","1"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403487","1","3","1","2"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403488","2","11","0","5"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403489","3","9","0","4"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403491","4","17","3","3"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403492","6","9","1","3"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403494","7","0","1","1"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","404994","8","1","0","1"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403495","9","1","2","2"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403497","10","4","14","4"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403993","11","0","4","3"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403994","12","0","11","3"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403995","13","0","17","4"
"2025-03-17","2025-03-17 08:00:00 PM","M66","E","403996","14","1","10","5"
"2025-03-17","2025-03-17 09:00:00 PM","M66","E","403488","2","2","0","2"
"2025-03-17","2025-03-17 09:00:00 PM","M66","E","403489","3","8","0","4"
"2025-03-17","2025-03-17 09:00:00 PM","M66","E","403491","4","19","1","5"
"2025-03-17","2025-03-17 09:00:00 PM","M66","E","403492","6","4","0","2"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403487","1","12","0","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403488","2","37","0","6"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403489","3","15","0","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403491","4","56","10","6"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403492","6","24","2","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403494","7","2","12","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","404994","8","0","13","6"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403495","9","3","6","4"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403497","10","42","24","6"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403993","11","0","5","2"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403994","12","1","13","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403995","13","0","34","5"
"2025-03-17","2025-03-17 07:00:00 AM","M66","E","403996","14","1","63","5"
"2025-03-17","2025-03-17 12:00:00 PM","M66","E","403497","10","3","12","1"
"2025-03-17","2025-03-17 12:00:00 PM","M66","E","403993","11","0","1","1"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403487","1","1","0","1"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403488","2","13","0","4"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403489","3","4","1","4"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403489","3","4","0","2"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403491","4","7","0","3"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403492","6","3","0","2"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","404994","8","0","1","1"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403495","9","0","2","2"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403497","10","0","9","3"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403995","13","0","1","1"
"2025-03-17","2025-03-17 11:00:00 PM","M66","E","403996","14","0","2","2"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403487","1","10","0","5"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403488","2","38","4","5"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403489","3","16","3","5"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403491","4","112","9","6"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403573","5","2","1","1"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403492","6","21","1","5"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403494","7","2","25","6"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","404994","8","2","8","4"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403495","9","4","10","6"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403497","10","54","31","7"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403993","11","7","11","7"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403994","12","1","47","8"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403995","13","2","87","8"
"2025-03-17","2025-03-17 08:00:00 AM","M66","E","403996","14","1","85","7"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403491","4","33","1","5"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403492","6","11","2","4"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403494","7","0","2","2"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","404994","8","1","6","3"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403495","9","0","6","5"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403497","10","20","21","7"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403993","11","3","17","7"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403994","12","1","7","2"
"2025-03-17","2025-03-17 07:00:00 PM","M66","E","403995","13","1","27","6"
